country,year,female_age,male_age,source,women_dataprocess,women_datacatalogshortname,men_dataprocess,men_datacatalogshortname
Ukraine,2005,23.9,,UN World Marriage Data 2019,Survey,2005 MICS,N/A,N/A
Ukraine,2007,23.1,25.9,UN World Marriage Data 2019,Survey,2007 DHS,Survey,2007 DHS
Ukraine,2012,23,,UN World Marriage Data 2019,Survey,2012 MICS,N/A,N/A
United Arab Emirates,1975,18,25.9,UN World Marriage Data 2019,Census,1975 Census,Census,1975 Census
United Arab Emirates,2005,25.299999,26.799999,UN World Marriage Data 2019,Census,2005 Census,Census,2005 Census
United Kingdom,1990,25.200001,27.200001,OECD,N/A,N/A,N/A,N/A
United Kingdom,1991,25.5,27.5,OECD,N/A,N/A,N/A,N/A
United Kingdom,1992,25.9,27.9,OECD,N/A,N/A,N/A,N/A
United Kingdom,1993,26.200001,28.200001,OECD,N/A,N/A,N/A,N/A
United Kingdom,1994,26.5,28.5,OECD,N/A,N/A,N/A,N/A
United Kingdom,1995,26.799999,28.9,OECD,N/A,N/A,N/A,N/A
United Kingdom,1996,27.200001,29.299999,OECD,N/A,N/A,N/A,N/A
United Kingdom,1997,27.5,29.6,OECD,N/A,N/A,N/A,N/A
United Kingdom,1998,27.700001,29.799999,OECD,N/A,N/A,N/A,N/A
United Kingdom,1999,28,30.1,OECD,N/A,N/A,N/A,N/A
United Kingdom,2000,28.200001,30.5,OECD,N/A,N/A,N/A,N/A
United Kingdom,2001,28.4,30.6,OECD,N/A,N/A,N/A,N/A
United Kingdom,2002,28.700001,30.9,OECD,N/A,N/A,N/A,N/A
United Kingdom,2003,28.9,31.200001,OECD,N/A,N/A,N/A,N/A
United Kingdom,2004,29.1,31.4,OECD,N/A,N/A,N/A,N/A
United Kingdom,2005,29.5,31.700001,OECD,N/A,N/A,N/A,N/A
United Kingdom,2006,29.700001,31.799999,OECD,N/A,N/A,N/A,N/A
United Kingdom,2007,29.799999,32,OECD,N/A,N/A,N/A,N/A
United Kingdom,2008,29.9,32.099998,OECD,N/A,N/A,N/A,N/A
United Kingdom,2009,29.9,32.099998,OECD,N/A,N/A,N/A,N/A
United Kingdom,2010,30,32.099998,OECD,N/A,N/A,N/A,N/A
United Kingdom,2011,30.200001,32.200001,OECD,N/A,N/A,N/A,N/A
United Kingdom,2012,30.299999,32.400002,OECD,N/A,N/A,N/A,N/A
United Kingdom,2013,30.6,32.5,OECD,N/A,N/A,N/A,N/A
United Kingdom,2014,30.799999,32.700001,OECD,N/A,N/A,N/A,N/A
United Kingdom,2015,31.200001,33.200001,OECD,N/A,N/A,N/A,N/A
Tanzania,1973,18.5,,UN World Marriage Data 2019,Survey,1973 NDS,N/A,N/A
Tanzania,1991,20.5,25.1,UN World Marriage Data 2019,Survey,1991-1992 DHS,Survey,1991-1992 DHS
Tanzania,1994,20.5,25.1,UN World Marriage Data 2019,Survey,1994 KAP Survey,Survey,1994 KAP Survey
Tanzania,1996,20.5,25.1,UN World Marriage Data 2019,Survey,1996 DHS,Survey,1996 DHS
Tanzania,1999,20.4,24.700001,UN World Marriage Data 2019,Survey,1999 RCHS,Survey,1999 RCHS
Tanzania,2003,20.700001,25,UN World Marriage Data 2019,Survey,2003-2004 AIS,Survey,2003-2004 AIS
Tanzania,2004,20,25.1,UN World Marriage Data 2019,Survey,2004-2005 DHS,Survey,2004-2005 DHS
Tanzania,2007,20.299999,25.200001,UN World Marriage Data 2019,Survey,2007-2008 AIS,Survey,2007-2008 AIS
Tanzania,2009,21,25.1,UN World Marriage Data 2019,Survey,2010 DHS,Survey,2010 DHS
Tanzania,2011,20.9,25.4,UN World Marriage Data 2019,Survey,2011-2012 AIS,Survey,2011-2012 AIS
Tanzania,2015,21,25.200001,UN World Marriage Data 2019,Survey,2015-2016 DHS,Survey,2015-2016 DHS
United States,1990,23.9,26.1,OECD,N/A,N/A,N/A,N/A
United States,1991,24.1,26.299999,OECD,N/A,N/A,N/A,N/A
United States,1992,24.4,26.5,OECD,N/A,N/A,N/A,N/A
United States,1993,24.5,26.5,OECD,N/A,N/A,N/A,N/A
United States,1994,24.5,26.700001,OECD,N/A,N/A,N/A,N/A
United States,1995,24.5,26.9,OECD,N/A,N/A,N/A,N/A
United States,1996,24.799999,27.1,OECD,N/A,N/A,N/A,N/A
United States,1997,25,26.799999,OECD,N/A,N/A,N/A,N/A
United States,1998,25,26.700001,OECD,N/A,N/A,N/A,N/A
United States,1999,25.1,26.9,OECD,N/A,N/A,N/A,N/A
United States,2000,25.1,26.799999,OECD,N/A,N/A,N/A,N/A
United States,2001,25.1,26.9,OECD,N/A,N/A,N/A,N/A
United States,2002,25.299999,26.9,OECD,N/A,N/A,N/A,N/A
United States,2003,25.299999,27.1,OECD,N/A,N/A,N/A,N/A
United States,2004,25.299999,27.4,OECD,N/A,N/A,N/A,N/A
United States,2005,25.299999,27.1,OECD,N/A,N/A,N/A,N/A
United States,2006,25.5,27.5,OECD,N/A,N/A,N/A,N/A
United States,2007,25.6,27.5,OECD,N/A,N/A,N/A,N/A
United States,2008,25.9,27.6,OECD,N/A,N/A,N/A,N/A
United States,2009,25.9,28.1,OECD,N/A,N/A,N/A,N/A
United States,2010,26.1,28.200001,OECD,N/A,N/A,N/A,N/A
United States,2011,26.4,28.4,OECD,N/A,N/A,N/A,N/A
United States,2012,26.6,28.6,OECD,N/A,N/A,N/A,N/A
United States,2013,26.6,29,OECD,N/A,N/A,N/A,N/A
United States,2014,27,29.299999,OECD,N/A,N/A,N/A,N/A
United States,2015,27.1,29.200001,OECD,N/A,N/A,N/A,N/A
United States,2016,27.4,29.5,OECD,N/A,N/A,N/A,N/A
United States,2017,27.4,29.5,OECD,N/A,N/A,N/A,N/A
United States Virgin Islands,1990,27.5,30.1,UN World Marriage Data 2019,Census,1990 Census,Census,1990 Census
United States Virgin Islands,2010,30.9,32.5,UN World Marriage Data 2019,Census,2010 Census,Census,2010 Census
Uruguay,1975,22.5,25.4,UN World Marriage Data 2019,Census,1975 Census,Census,1975 Census
Uruguay,1985,22.9,25.200001,UN World Marriage Data 2019,Census,1985 Census,Census,1985 Census
Uruguay,1996,23.299999,25.6,UN World Marriage Data 2019,Census,1996 Census,Census,1996 Census
Uruguay,2011,24,26.5,UN World Marriage Data 2019,Census,2011 Census,Census,2011 Census
Uzbekistan,1996,20.6,,UN World Marriage Data 2019,Survey,1996 DHS,N/A,N/A
Uzbekistan,2000,21.6,24.1,UN World Marriage Data 2019,Survey,2000 MICS,Survey,2000 MICS_HH
Uzbekistan,2002,21.5,24,UN World Marriage Data 2019,Survey,2002 DHS Special,Survey,2002 DHS Special
Uzbekistan,2006,22.5,,UN World Marriage Data 2019,Survey,2006 MICS,N/A,N/A
Vanuatu,1979,22,25.799999,UN World Marriage Data 2019,Census,1979 Census,Census,1979 Census
Vanuatu,1989,22.6,25.299999,UN World Marriage Data 2019,Census,1989 Census,Census,1989 Census
Vanuatu,1999,23,25.299999,UN World Marriage Data 2019,Census,1999 Census,Census,1999 Census
Vanuatu,2009,22.5,25.5,UN World Marriage Data 2019,Census,2009 Census,Census,2009 Census
Venezuela,1971,20.1,25.6,UN World Marriage Data 2019,Census,1971 Census,Census,1971 Census
Venezuela,1981,21.299999,25,UN World Marriage Data 2019,Census,1981 Census,Census,1981 Census
Venezuela,1990,22.1,25.4,UN World Marriage Data 2019,Census,1990 Census,Census,1990 Census
Venezuela,2001,22.700001,26,UN World Marriage Data 2019,Census,2001 Census,Census,2001 Census
Venezuela,2011,22.9,25.799999,UN World Marriage Data 2019,Census,2011 Census,Census,2011 Census
Vietnam,1988,23.6,,UN World Marriage Data 2019,Survey,1988 DHS,N/A,N/A
Vietnam,1997,22.200001,26.1,UN World Marriage Data 2019,Survey,1997 DHS,Survey,1997 DHS
Vietnam,2000,22.9,26,UN World Marriage Data 2019,Survey,2000 MICS,Survey,2000 MICS_HH
Vietnam,2002,23.200001,26.1,UN World Marriage Data 2019,Survey,2002 DHS,Survey,2002 DHS
Vietnam,2005,23.200001,25.9,UN World Marriage Data 2019,Survey,2005 AIS,Survey,2005 AIS
Vietnam,2006,22.799999,,UN World Marriage Data 2019,Survey,2006 MICS,N/A,N/A
Vietnam,2007,23.299999,26.6,UN World Marriage Data 2019,Survey,2007 Annual APC,Survey,2007 Annual APC
Vietnam,2010,22.299999,,UN World Marriage Data 2019,Survey,2011 MICS,N/A,N/A
Vietnam,2011,22.799999,26.4,UN World Marriage Data 2019,Survey,2011 Annual APC,Survey,2011 Annual APC
Vietnam,2013,22.4,,UN World Marriage Data 2019,Survey,2013-2014 MICS,N/A,N/A
Vietnam,2015,22.799999,26.9,UN World Marriage Data 2019,Survey,2015 Annual APC,Survey,2015 Annual APC
Wallis and Futuna,1976,25.1,27,UN World Marriage Data 2019,Census,1976 Census,Census,1976 Census
Wallis and Futuna,1983,22.9,26.200001,UN World Marriage Data 2019,Census,1983 Census,Census,1983 Census
Wallis and Futuna,1990,23.4,28.5,UN World Marriage Data 2019,Census,1990 Census,Census,1990 Census
Wallis and Futuna,1996,24.299999,28.4,UN World Marriage Data 2019,Census,1996 Census,Census,1996 Census
Wallis and Futuna,2003,26.200001,28.4,UN World Marriage Data 2019,Census,2003 Census,Census,2003 Census
Wallis and Futuna,2013,27.799999,28.799999,UN World Marriage Data 2019,Census,2013 Census,Census,2013 Census
Western Sahara,1970,18,25.299999,UN World Marriage Data 2019,Census,1970 Census,Census,1970 Census
Yemen,1991,20.799999,24.700001,UN World Marriage Data 2019,Survey,1991-1992 DHS,Survey,1991-1992 DHS
Yemen,1997,20.700001,,UN World Marriage Data 2019,Survey,1997 DHS,N/A,N/A
Yemen,2003,22.200001,25.4,UN World Marriage Data 2019,Survey,2003 FHS,Survey,2003 FHS
Yemen,2006,22.6,25.299999,UN World Marriage Data 2019,Survey,2006 MICS_HH,Survey,2006 MICS_HH
Yemen,2013,22.799999,26.1,UN World Marriage Data 2019,Survey,2013 DHS,Survey,2013 DHS
Zambia,1992,20,,UN World Marriage Data 2019,Survey,1992 DHS,N/A,N/A
Zambia,1996,20.299999,25,UN World Marriage Data 2019,Survey,1996 DHS,Survey,1996 DHS
Zambia,1999,22,26.6,UN World Marriage Data 2019,Survey,1999 MICS,Survey,1999 MICS_HH
Zambia,2001,20.5,24.799999,UN World Marriage Data 2019,Survey,2001-2002 DHS,Survey,2001-2002 DHS
Zambia,2007,21.1,25.4,UN World Marriage Data 2019,Survey,2007 DHS,Survey,2007 DHS
Zambia,2013,21.799999,25.9,UN World Marriage Data 2019,Survey,2013-2014 DHS,Survey,2013-2014 DHS
Zimbabwe,1987,21.5,26.4,UN World Marriage Data 2019,Survey,1987 ICDS,Survey,1987 ICDS
Zimbabwe,1988,20.700001,,UN World Marriage Data 2019,Survey,1988 DHS,N/A,N/A
Zimbabwe,1994,21,25.5,UN World Marriage Data 2019,Survey,1994 DHS,Survey,1994 DHS
Zimbabwe,1997,21.5,26,UN World Marriage Data 2019,Survey,1997 ICDS,Survey,1997 ICDS
Zimbabwe,1999,21,25.700001,UN World Marriage Data 2019,Survey,1999 DHS,Survey,1999 DHS
Zimbabwe,2005,20.799999,25.9,UN World Marriage Data 2019,Survey,2005-2006 DHS,Survey,2005-2006 DHS
Zimbabwe,2009,20.9,26,UN World Marriage Data 2019,Survey,2009 MICS,Survey,2009 MICS_HH
Zimbabwe,2010,20.6,25.5,UN World Marriage Data 2019,Survey,2010-2011 DHS,Survey,2010-2011 DHS
Zimbabwe,2014,20.299999,,UN World Marriage Data 2019,Survey,2014 MICS,N/A,N/A
Zimbabwe,2015,20.200001,25.700001,UN World Marriage Data 2019,Survey,2015 DHS,Survey,2015 DHS
Zimbabwe,2017,21.1,26,UN World Marriage Data 2019,Survey,2017 ICDS,Survey,2017 ICDS
